Indicator,Definition,Notes,Disclosure,References,Score,Justification,New disclosure?
External reproducibility of mitigations evaluation,Are the model mitigation evaluations reproducible by external entities?,"For an evaluation to be reproducible by an external entity, we mean that the associated data is either (i) publicly available or (ii) described sufficiently such that a reasonable facsimile can be constructed by the external entity. In addition, the evaluation protocol should be sufficiently described such that if the evaluation is reproduced, any discrepancies with the developer's results can be resolved. In the case of mitigations evaluations, this will usually involve details about a comparison to some baseline, which may be a different, unmitigated version of the model. We recognize that there does not exist an authoritative or consensus standard for what is required for an evaluation to be deemed externally reproducible. We will award this point for reproducibility of multiple disclosed evaluations. In the event that an evaluation is not reproducible, a justification by the model developer for why it is not possible for the evaluation to be made reproducible may suffice.",The benchmarks which show the impact of mitigations are visible in Tables IV and IV in the technical report which show the difference between the unmitigated instruct and mitigated chat versions.,https://www.ibm.com/downloads/cas/X9W4O6BM,1,Evaluations are conducted on public benchmarks (and are presumed reproducible) and both mitigated and unmitigated versions of the model are openly available,No
Third party mitigations evaluation,Can the model mitigations be evaluated by third parties?,"By third party, we mean entities that are significantly or fully independent of the model developers. This indicator assesses whether it is possible for third parties to assess mitigations, which is not restricted to the methods the developer uses to assess mitigations. In contrast to the third party evaluation indicators for capabilities and risks, we will award this point if third party evaluations are possible even if no third party has yet conducted them.",The effects of mitigation techniques can be tested by 3rd parties by comparing granite.13b.chat and granite.13b.instruct using watsonx.,https://www.ibm.com/downloads/cas/X9W4O6BM,1,,No
Trustworthiness evaluation,"Is the trustworthiness of the model rigorously evaluated, with the results of these evaluations disclosed?","Rigorous evaluations refer to precise quantifications of the model's behavior in relation to its trustworthiness. For example, this may include evaluations of the model’s robustness or reliability, its uncertainty, calibration, or causality, or its interpretability or explainability. We recognize that trustworthiness may not perfectly align with evaluations, and that different developers may associate trustworthiness with evaluations differently. We will award this point for a clear evaluation of the trustworthiness of the model.", The results of our trustworthiness metric are shown in Tables IV and V.,https://www.ibm.com/downloads/cas/X9W4O6BM,0,"Tables IV and V do not include evaluations of robustness, uncertainty, calibration, or other types of trustworthiness",No
External reproducibility of trustworthiness evaluation,Are the trustworthiness evaluations reproducible by external entities?,"For an evaluation to be reproducible by an external entity, we mean that the associated data is either (i) publicly available or (ii) described sufficiently such that a reasonable facsimile can be constructed by the external entity. In addition, the evaluation protocol should be sufficiently described such that if the evaluation is reproduced, any discrepancies with the developer's results can be resolved. We recognize that there does not exist an authoritative or consensus standard for what is required for an evaluation to be deemed externally reproducible. Evaluations on standard benchmarks are assumed to be sufficiently reproducible for the purposes of this index. We will award this point for reproducibility of at least one evaluation. In the event that an evaluation is not reproducible, we may accept a justification by the model developer for why it is not possible for the evaluation to be made reproducible.",,,0,,No
Inference duration evaluation,Is the time required for model inference disclosed for a clearly-specified task on a clearly-specified set of hardware?,"The duration should be reported in seconds to a precision of one significant figure (e.g. 0.002 seconds). We recognize that no established standard exists for the standardized reporting of inference evaluation. Therefore, we permit the developer to specify the task and hardware setup, as long as both are disclosed. The hardware in this evaluation need not be the hardware the developer uses for inference if it in fact does any inference itself. For example, the specific task might be generating 100,000 tokens as 5,000 sequences of length 20 and the fixed set of hardware might be 8 NVIDIA A100s. The hardware in this evaluation need not be the hardware the developer uses for inference if it in fact does any inference itself.",,,0,,No
Inference compute evaluation,Is the compute usage for model inference disclosed for a clearly-specified task on a clearly-specified set of hardware?,"Compute usage for inference should be reported in FLOPS to a precision of one significant figure (e.g. 5 x $10^{25}$ FLOPS). We recognize that no established standard exists for the standardized reporting of inference evaluation. Therefore, we permit the developer to specify the task and hardware setup, as long as both are clear. For example, the specific task might be generating 100k tokens as 5k sequences of length 20 and the fixed set of hardware might be 8 NVIDIA A100s. The hardware in this evaluation need not be the hardware the developer uses for inference if it in fact does any inference itself.",,,0,,No
Release decision-making,Is the developer’s protocol for deciding whether or not to release a model disclosed?,"We recognize that the release of a foundation model falls along a spectrum, with many forms of partial release, and that different developers may conceptualize release differently. We will award this point for any clear protocol that discusses the decision-making process, including if the protocol is more general to the developer rather than the specific foundation model under consideration.",The protocol of releasing models is defined by IBM's  AI Ethics Board and the factors they consider as outlined in section VI.  Release is not determined by a singular metric.,https://www.ibm.com/downloads/cas/X9W4O6BM and https://www.ibm.com/support/customer/csol/terms/?id=i126-6883&lc=en,0,This section of the paper does not make clear how the risks considered by IBM's AI Ethics Board relate to the release protocol,No
Release process,Is a description of the process of how the model was released disclosed?,"A description of the release process might include information about who received access to the model at what stage of the release of the model. For example, a developer might conduct a staged release where it releases the model to a select group at first and subsequently makes the model more widely available. We recognize that the release of a foundation model falls along a spectrum, with many different forms of release, and that different developers may conceptualize release differently. We will award this point for any detailed discussion of the release process, including if the discussion is more general to the developer rather than the specific foundation model under consideration.","For each model release, IBM discloses the process for releasing Granite models in their watsonx product documentation. When IBM releases updates to our model's and SW we publish ""What's new"" in our watsonx.ai  documentation. This often link to blog posts and other refence information to generate awareness.  E-mails and cloud announcements are also sent..  ",https://dataplatform.cloud.ibm.com/docs/content/wsj/getting-started/whats-new-wx.html?context=wx&audience=wdp,1,,No
Distribution channels,Are all distribution channels disclosed?,"By distribution channel, we mean any pathway by which the model is made accessible to entities beyond the developer. We recognize that distribution channels may arise without the knowledge of the model developer. For example, the weights of a model may be released through one distribution channel and then be distributed through other channels. We will award this point if the developer discloses all of the distribution channels of which it is aware.",IBM discloses its distribution channel as watsonx.,https://www.ibm.com/downloads/cas/X9W4O6BM and https://www.ibm.com/support/customer/csol/terms/?id=i126-6883&lc=en,1,,No
Products and services,Does the developer disclose whether any products and services offered by the developer are dependent on the model?,We recognize that a developer may provide many products and services that depend on a foundation model or internal derivatives of the model. We will award this point for a reasonable best-effort description of any ways the developer makes internal use of the model in its products or services.,IBM discloses that watsonx.ai is powered by granite.13b.,https://www.ibm.com/downloads/cas/X9W4O6BM and https://www.ibm.com/support/customer/csol/terms/?id=i126-6883&lc=en,1,,No
Detection of machine-generated content,Are any mechanisms for detecting content generated by this model disclosed?,"Such a mechanism might include storing a copy of all outputs generated by the model to compare against, implementing a watermark when generating content using the model, or training a detector post-hoc to identify such content. We will award this point if any such mechanism is disclosed or if the developer reports that it has no such mechanism.","Granite does not contain any method for detecting content generated by the model. However, IBM Research has developed such a mechanism.",https://radar.vizhub.ai/; https://arxiv.org/abs/2307.03838,1,,Yes
Model License,Is a license for the model disclosed?,"In the event that licenses are written more generally, it should be clear which assets they apply to. We recognize that different developers may adopt different business models and therefor have different types of model licenses. Examples of model licenses include responsible AI licenses, open-source licenses, and licenses that allow for commercial use.","As described in Section VII-C of the technical report, terms of granite.13b are governed by watsonx.",https://www.ibm.com/downloads/cas/X9W4O6BM and https://www.ibm.com/support/customer/csol/terms/?id=i126-6883&lc=en,1,,No
Terms of service,Are terms of service disclosed for each distribution channel?,We will award this point if there are terms-of-service that appear to apply to the bulk of the model’s distribution channels.,"As described in Section VII of the technical report, users of granite.13b are governed by watsonx. ",https://www.ibm.com/downloads/cas/X9W4O6BM and https://www.ibm.com/support/customer/csol/terms/?id=i126-6883&lc=en,1,,No
Permitted and prohibited users,Is a description of who can and cannot use the model disclosed?,"Such restrictions may relate to countries (e.g. US-only), organizations (e.g. no competitors), industries (e.g. no weapons industry users) or other relevant factors. These restrictions on users are often contained in multiple policies; we group them here for simplicity. We will awarded this point for a clear description of permitted, restricted, and prohibited users of the model.","The model is offered through watsonx.ai our IBM Cloud hosted application. here is an example of the US Cloud Service Agreement which governs wasonx and the model. It is important to note, the Terms of use, permitted use, policy enforcement and interoperability are a function of the local region's laws where the product is offered. To make sure IBM abides by regulations the IBM Cloud Terms may change by region. Links to the associated country and/or implementation can be found starting here. The model is not separately licensable.",https://www.ibm.com/support/customer/csol/terms/?id=Z126-6304&cc=us&lc=en. and https://cloud.ibm.com/docs/overview?topic=overview-terms,1,,No
"Permitted, restricted, and prohibited uses","Are permitted, restricted, and prohibited uses of the model disclosed?","We will award this point if at least two of the following three categories are disclosed: (i) permitted uses, (ii) restricted uses, and (iii) prohibited uses. By restricted uses, we mean uses that require a higher level of scrutiny (such as permission from or a separate contract with the developer) to be permitted. These uses are generally included in an acceptable use policy, model license, or usage policy.","As described in Section VII of the technical report, use of granite.13b is governed by watsonx. ",https://www.ibm.com/downloads/cas/X9W4O6BM and https://www.ibm.com/support/customer/csol/terms/?id=i126-6883&lc=en,1,,No
Usage policy enforcement,Is the enforcement protocol for the usage policy disclosed?,"By enforcement protocol, we refer to (i) mechanisms for identifying permitted and prohibited users, (ii) mechanisms for identifying permitted/restricted/prohibited uses, (iii) steps the developer takes to enforce its policies related to such uses, and (iv) the developer’s procedures for carrying out these steps. We will award this point for a reasonable best-effort attempt to provide the bulk of this information, though one line indicating the developer reserves the right to terminate accounts is insufficient. Alternatively, we will award this point if the developer reports that it does not enforce its usage policy.","The model is offered through watsonx.ai our IBM Cloud hosted application. here is an example of the US Cloud Service Agreement which governs wasonx and the model. It is important to note, the Terms of use, permitted use, policy enforcement and interoperability are a function of the local region's laws where the product is offered. To make sure IBM abides by regulations the IBM Cloud Terms may change by region. Links to the associated country and/or implementation can be found starting here. The model is not separately licensable.",https://www.ibm.com/support/customer/csol/terms/?id=Z126-6304&cc=us&lc=en. and https://cloud.ibm.com/docs/overview?topic=overview-terms,0,"The IBM Cloud Services Agreement does not specify mechanisms for identifying permitted/prohibited users or uses, or the steps IBM takes to carry out its policy. ",No
Justification for enforcement action,Do users receive a justification when they are subject to an enforcement action for violating the usage policy?,"For example, does the developer disclose a protocol for telling users which part of the usage policy they violated, when they did so, and what specifically was violative? Enforcement actions refer to measures to limit a user’s ability to use the model, such as banning a user or restricting their ability to purchase tokens. We will award this point if the developer discloses that it gives justification for enforcement actions or, alternatively, if it discloses that it does not provide justification for enforcement actions or that it does not enforce its usage policy.",,,0,,No
Usage policy violation appeals mechanism,Is a mechanism for appealing potential usage policy violations disclosed?,"We will award this point if the developer provides a usage policy violation appeals mechanism, regardless of whether it is provided via a user interface or distribution channel.",,,0,,No
"Permitted, restricted, and prohibited model behaviors","Are model behaviors that are permitted, restricted, and prohibited disclosed?","We refer to a policy that includes this information as a model behavior policy, or a developer's policy on what the foundation model can and cannot do (e.g. such a policy may prohibit a model from generating child sexual abuse material). We recognize that different developers may adopt different business models and that some business models may make enforcement of a model behavior policy more or less feasible. We will award this point if at least two of the three categories (i.e. permitted, restricted, and prohibited model behaviors) are disclosed. Alternatively, we will award this point if the developer reports that it does not impose any restrictions on its model's behavior.","The model is offered through watsonx.ai our IBM Cloud hosted application. It is important to note, the Terms of use, permitted use, policy enforcement and interoperability are a function of the local region's laws where the product is offered. To make sure IBM abides by regulations the IBM Cloud Terms may change by region. Links to the associated country and/or implementation can be found starting here. The model is not separately licensable.",https://www.ibm.com/support/customer/csol/terms/?id=Z126-6304&cc=us&lc=en. and https://cloud.ibm.com/docs/overview?topic=overview-terms,0,"The IBM Cloud Services Agreement covers model use, not model behavior",No
Model behavior policy enforcement,Is the enforcement protocol for the model behavior policy disclosed?,"By enforcement protocol, we refer to mechanisms for identifying whether model behavior is permitted or prohibited and actions that may arise in the event the model behavior policy is violated. For example, the developer may make updates to the model in response to issues with the model’s adherence to the model behavior policy. We will award this point if there is a clear description of the enforcement protocol, or if the developer reports that it does not enforce its model behavior policy or that it has no such restrictions on the model’s behavior.",,,0,,No
Interoperability of usage and model behavior policies,Is the way that the usage policy and the model behavior policy interoperate disclosed?,"For example, if a user attempts to use the model for a prohibited use such as spam, how does the model behavior policy apply if at all? We will also award this point if the developer reports that it does not impose any restrictions on its model's behavior in the event of usage policy violation.",,,0,,No
User interaction with AI system,"For distribution channels with user-facing interfaces, are users notified (i) that they are interacting with an AI system, (ii) of the specific foundation model they are interacting with, and (iii) that outputs are machine-generated?","A user-facing interface refers to the means by which the user interacts with the foundation model, including how the user can observe outputs from the foundation model and other notifications. We will award this point if, for all distribution channels with user-facing interfaces, the user is provided adequate transparency as to the foundation model being distributed and the potential presence of any model outputs.","As described in Section VII of the technical report, a user will interact with granite.13b via watsonx.ai.",https://www.ibm.com/downloads/cas/X9W4O6BM and https://www.ibm.com/support/customer/csol/terms/?id=i126-6883&lc=en,1,The version of granite that the user interacts with is discloses via watsonx,No
Usage disclaimers,"For distribution channels with user-facing interfaces, are users provided with disclaimers involving model use?","A user-facing interface refers to the means by which the user interacts with the foundation model, including how the user can observe outputs from the foundation model and other notifications. Usage disclaimers could include information about what constitutes a usage policy violations or how users should interpret model outputs. We will award this point if, for all distribution channels with user-facing interfaces, the user is provided with usage disclaimers.","As described in Section VII of the technical report, the use of granite.13b is conditional on watsonx which provides the usage disclaimers.",https://www.ibm.com/downloads/cas/X9W4O6BM and https://www.ibm.com/support/customer/csol/terms/?id=i126-6883&lc=en,1,Usage disclaimers are provided via watsonx,No
User data protection policy,"Are the protocols for how the developer stores, accesses, and shares user data disclosed?",We will also award this point if the developer reports that it has no user data protection policy.,"As described in Section VII of the technical report, the use of granite.13b is conditional on watsonx which provides user data protection.",https://www.ibm.com/downloads/cas/X9W4O6BM and https://www.ibm.com/support/customer/csol/terms/?id=i126-6883&lc=en,1,,No
Permitted and prohibited use of user data,Are permitted and prohibited uses of user data disclosed?,"Developers use user data for a range of purposes such as building future models, updating existing models, and evaluating both existing and future models. We will award this point if a developer discloses its policy on the use of user data from interactions associated with this model, including both permitted and prohibited uses. This may span different distribution channels if multiple channels supply user data to the developer. Alternatively, we will award this point if the developer reports it does not impose any limits on its use of user data.",Your data is accessible only by you. Your data is used to train only your models. Your data will never be accessible or used by IBM or any other person or organization. Your data is stored in dedicated storage buckets and is encrypted at rest and in motion.,https://www.ibm.com/docs/en/watsonx-as-a-service?topic=overview-faq#fm-privacy,1,,No
Usage data access protocol,Is a protocol for granting external entities access to usage data disclosed?,"Usage data refers to the data created through user interaction with the model, such as user inputs to the model and associated metadata such as the duration of the interaction. A usage data access protocol refers to the steps, requirements, and considerations involved in granting external entities access to usage data; this goes beyond stating the conditions under which related personal information may be shared with external entities. We will award this point for a clear description of the usage data access protocol or if the developer reports it does not share usage data with external entities.","Your data is accessible only by you. Your data is used to train only your models. Your data will never be accessible or used by IBM or any other person or organization. Your data is stored in dedicated storage buckets and is encrypted at rest and in motion. IBM watsonx FAQ, discussed data usage in more detail than described in the paper. ",https://www.ibm.com/docs/en/watsonx-as-a-service?topic=overview-faq#fm-privacy,1,"The IBM Additional Terms of Service for IBM Watson ML Service state: ""Foundation models may periodically be placed in deprecated state and subsequently withdrawn from the Cloud Service. Models which have been deprecated will no longer be updated. Notwithstanding anything to the contrary in the Client’s applicable base agreement, IBM will provide 90 days’ advanced notice of model deprecation for IBM-developed models and 30 days’ advanced notice for all other models made available with the Cloud Service (“Deprecation Period”). Client may continue to use deprecated models during the Deprecation Period, but Client may not be able to create new prompt-tuned or fine-tuned versions of these models. After the foregoing Deprecation Period is completed, the deprecated model will be withdrawn and the model or endpoint will no longer be accessible. A new version or an alternative to the deprecated model may be available as a replacement to the deprecated model.""",No
Versioning protocol,Is there a disclosed version and versioning protocol for the model?,"By versioning, we mean that each instance of the model is uniquely identified and that the model is guaranteed to not change when referring to a fixed version number; alternatively, the version clearly indicating a specific instance of the model may be able to change by noting that it is the ""latest"" or an ""unstable"" version. We recognize that different developers may adopt different versioning practices that may differ from standard semantic versioning practices used elsewhere in software engineering.","In Section V-B of the technical report, IBM discusses additional versions of granite that will be released.  In watsonx.ai the model is named as granite-13b-instruct-v1 and granite-13b-chat-v1.",https://www.ibm.com/downloads/cas/X9W4O6BM and https://www.ibm.com/support/customer/csol/terms/?id=i126-6883&lc=en,1,,No
Change log,Is there a disclosed change log for the model?,"By change log, we mean a description associated with each change to the model (which should be indicated by a change in version number). We recognize that different developers may adopt different practices for change logs that may differ from practices used elsewhere in software engineering. We will award this point if the change log provides a clear description of changes that is legible to a technical audience.",The technical paper includes a change log in Appendix A.,https://www.ibm.com/downloads/cas/X9W4O6BM and https://www.ibm.com/support/customer/csol/terms/?id=i126-6883&lc=en,1,,No
Deprecation policy,Is there a disclosed deprecation policy for the developer?,"By deprecation policy, we refer to a description of what it means for a model to be deprecated and how users should respond to the deprecation (e.g. instructions to migrate to a newer version). We will award this point for a clear disclosure of a deprecation policy or if there is no risk of deprication (e.g. if the developer openly releases model weights).","IBM outlines its foundation model lifecycle, including deprecation policy, it the watsonx product documentation.",https://ibm-data-and-ai.ideas.ibm.com/?project=WAI,1,"The IBM Cloud Services Agreement states: ""Also IBM may withdraw an IBM Cloud Services on 12 months' notice. IBM will continue to provide withdrawn IBM Cloud Service for the remainder of Client's unexpired term or work with Client to migrate to another generally available IBM offering.""",No
Feedback mechanism,Is a feedback mechanism disclosed?,"By feedback mechanism, we refer to a means for external entities to report feedback or issues that arise in relation to the foundation model. Such entities may include but are not necessarily limited to users. We will award this point if the developer discloses a feedback mechanism that has been implemented.",watsonx provides a mechanism for customers to provide feedback on granite.13b.,https://ibm-data-and-ai.ideas.ibm.com/?project=WAI,1,,No
Feedback summary,"Is a report or summary disclosed regarding the feedback the developer received or, alternatively, the way the developer responded to that feedback?","We recognize that there does not exist an authoritative or consensus standard for what is required in a feedback report. For this reason, we will award this point if there is a meaningful, though potentially vague or incomplete, summary of feedback received.","watsonx provides summarization of feedback received on granite.13b via the ideas portal, where the IBM team can provide feedback to the community.  Ideas submitted on the ideas portal undergo IBM reviews, consideration, and planning for future release.",https://ibm-data-and-ai.ideas.ibm.com/?project=WAI,1,All feedback is public,Yes
Government inquiries,Is a summary of government inquiries related to the model received by the developer disclosed?,"Such government inquiries might include requests for user data, requests that certain content be banned, or requests for information about a developer’s business practices. We recognize that there does not exist an authoritative or consensus standard for what is required for such a summary of government inquiries. For this reason, we will award this point if (i) there is a meaningful, though potentially vague or incomplete, summary of government inquiries, or (ii) a summary of government inquiries related to user data.",,,0,,No
Monitoring mechanism,"For each distribution channel, is a monitoring mechanism for tracking model use disclosed?","By monitoring mechanism, we refer to a specific protocol for tracking model use that goes beyond an acknowledgement that usage data is collected. We will also award this point for a reasonable best-effort attempt to describe monitoring mechanisms, or if a developer discloses that a distribution channel is not monitored.","As described in Section VII of the technical report, the use of granite.13b is conditional on watsonx.  Watsonx terms outline monitoring mechanism for tracking model use. IBM watsonx FAQs discuss monitoring in more detail  https://",https://www.ibm.com/downloads/cas/X9W4O6BM and https://www.ibm.com/support/customer/csol/terms/?id=i126-6883&lc=en and https://www.ibm.com/docs/en/watsonx-as-a-service?topic=overview-faq#fm-privacy,0,IBM's documentation does not disclose a specific protocol for tracking model use,No
Downstream applications,"Across all forms of downstream use, is the number of applications dependent on the foundation model disclosed?","We recognize that there does not exist an authoritative or consensus standard for what qualifies as an application. We will award this point if there is a meaningful estimate of the number of downstream applications, along with some description of what it means for an application to be dependent on the model.",,,0,,No
Affected market sectors,"Across all downstream applications, is the fraction of applications corresponding to each market sector disclosed?","By market sector, we refer to an identifiable part of the economy. While established standards exist for describing market sectors, we recognize that developers may provide vague or informal characterizations of market impact. We will award this point if there is a meaningful, though potentially vague or incomplete, summary of affected market sectors.","In Section V of the technical report, IBM shows how granite.13b has been optimized for enterprise use cases, specifically for the Financial Market.  Table IV details the performance for benchmarks that are important to that market.",https://www.ibm.com/downloads/cas/X9W4O6BM and https://dataplatform.cloud.ibm.com/docs/content/wsj/analyze-data/watson-nlp-returned-categories.html?context=wx&audience=wdp,0,Section V of the technical report does not provide a meaningful summary of affected market sectors,No
Affected individuals,"Across all forms of downstream use, is the number of individuals affected by the foundation model disclosed?","By affected individuals, we principally mean the number of potential users of applications. We recognize that there does not exist an authoritative or consensus standard for what qualifies as an affected individual. We will award this point if there is a meaningful estimate of the number of affected individuals along with a clear description of what it means for an individual to be affected by the model.",,,0,,No
Usage reports,Is a usage report that gives usage statistics describing the impact of the model on users disclosed?,"We recognize that there does not exist an authoritative or consensus standard for what is required in a usage report. Usage statistics might include, for example, a description of the major categories of harm that has been caused by use of the model. We will award this point if there is a meaningful, though potentially vague or incomplete, summary of usage statistics.",,,0,,No
Geographic statistics,"Across all forms of downstream use, are statistics of model usage across geographies disclosed?","We will award this point if there is a meaningful, though potentially incomplete or vague, disclosure of geographic usage statistics at the country-level.",,,0,,No
Redress mechanism,Is any mechanism to provide redress to users for harm disclosed?,We will also award this point if the developer reports it does not have any such redress mechanism.,,,0,,No
Centralized documentation for downstream use,Is documentation for downstream use centralized in a centralized artifact?,"Centralized documentation for downstream use refers to an artifact, or closely-linked artifacts, that consolidate relevant information for making use of or repurposing the model. Examples of these kinds of artifacts include a website with dedicated documentation information, a github repository with dedicated documentation information, and an ecosystem card. We recognize that different developers may take different approaches to centralizing information. We will award this point if there is a clearly-identified artifact(s) that contains the majority of substantive information (e.g. capabilities, limitations, risks, evaluations, distribution channels, model license, usage policies, model behavior policies, feedback and redress mechanisms, dependencies).",watsonx documentation centralizes a substantial amount of relevant documentation for downstream use for granite.13b including sample prompts and how to deploy applications. ,https://dataplatform.cloud.ibm.com/docs/content/wsj/analyze-data/fm-overview.html?context=wx,1,,No
Documentation for responsible downstream use,Is documentation for responsible downstream use disclosed?,"Such documentation might include details on how to adjust API settings to promote responsible use, descriptions of how to implement mitigations, or guidelines for responsible use. We will also award this point if the developer states that it does not provide any such documentation. For example, the developer might state that the model is offered as is and downstream developers are accountable for using the model responsibly.",watsonx documentation guides user to the right tasks and prompts suitable for granite.13b.,https://dataplatform.cloud.ibm.com/docs/content/wsj/model/wos-monitor-gen-quality.html?context=wx&audience=wdp,1,,No
